Surface-Form,Link,Part-of-Speech
nuages moléculaires,https://fr.wikipedia.org/wiki/nuages_moléculaires,NNS NNS
formation de nouvelles étoiles,https://fr.wikipedia.org/wiki/formation_de_nouvelles_étoiles,NN IN NNS NNS
nébuleuses sombres,https://fr.wikipedia.org/wiki/nébuleuses_sombres,NNS NNS
longueur de Jeans,https://fr.wikipedia.org/wiki/longueur_de_Jeans,NN NNS NNS
protoétoiles,https://fr.wikipedia.org/wiki/protoétoiles,NNS
région HII,https://fr.wikipedia.org/wiki/région_HII,NN NNP
vent stellaire,https://fr.wikipedia.org/wiki/vent_stellaire,NN NN
amas ouverts,https://fr.wikipedia.org/wiki/amas_ouverts,NN NNS
cinématiques,https://fr.wikipedia.org/wiki/cinématiques,NNS
halo de matière noire,https://fr.wikipedia.org/wiki/halo_de_matière_noire,NN IN FW NN
matière noire,https://fr.wikipedia.org/wiki/matière_noire,NN NN
Astronomie extra-galactique,https://fr.wikipedia.org/wiki/Astronomie_extra-galactique,NNP NN
Astronomie extragalactique,https://fr.wikipedia.org/wiki/Astronomie_extragalactique,NNP NN
formation et l'évolution des galaxies,https://fr.wikipedia.org/wiki/formation_et_l'évolution_des_galaxies,NN CC NN NNS NNS
morphologie et classification,https://fr.wikipedia.org/wiki/morphologie_et_classification,NN DT NN
galaxies actives,https://fr.wikipedia.org/wiki/galaxies_actives,NNS NNS
amas de galaxies,https://fr.wikipedia.org/wiki/amas_de_galaxies,NN IN NNS
structures à grande échelle de l'Univers,https://fr.wikipedia.org/wiki/structures_à_grande_échelle_de_l'Univers,NNS VBP JJ NNP FW NNS
galaxies spirales,https://fr.wikipedia.org/wiki/galaxies_spirales,NNS NNS
elliptiques,https://fr.wikipedia.org/wiki/elliptiques,NNS
irrégulières,https://fr.wikipedia.org/wiki/irrégulières,NNS
galaxie elliptique,https://fr.wikipedia.org/wiki/galaxie_elliptique,NN NN
orbite,https://fr.wikipedia.org/wiki/orbite,NN
gaz interstellaire,https://fr.wikipedia.org/wiki/gaz_interstellaire,NN NN
formation d'étoiles,https://fr.wikipedia.org/wiki/formation_d'étoiles,NN NNS
fusion,https://fr.wikipedia.org/wiki/fusion,NN
galaxie spirale,https://fr.wikipedia.org/wiki/galaxie_spirale,NN NN
bulbe,https://fr.wikipedia.org/wiki/bulbe,NN
barre,https://fr.wikipedia.org/wiki/barre,NN
galaxie d'Andromède,https://fr.wikipedia.org/wiki/galaxie_d'Andromède,NN NN
galaxies irrégulières,https://fr.wikipedia.org/wiki/galaxies_irrégulières,NNS NNS
gravitationnelle,https://fr.wikipedia.org/wiki/gravitationnelle,NN
galaxie active,https://fr.wikipedia.org/wiki/galaxie_active,NNS JJ
radiogalaxie,https://fr.wikipedia.org/wiki/radiogalaxie,NN
domaine radio,https://fr.wikipedia.org/wiki/domaine_radio,NN NN
spectre électromagnétique,https://fr.wikipedia.org/wiki/spectre_électromagnétique,NN NN
lobes de gaz,https://fr.wikipedia.org/wiki/lobes_de_gaz,FW FW FW
galaxies de Seyfert,https://fr.wikipedia.org/wiki/galaxies_de_Seyfert,NNS VBP NNP
quasars,https://fr.wikipedia.org/wiki/quasars,NNS
blazars,https://fr.wikipedia.org/wiki/blazars,NNS
univers connu,https://fr.wikipedia.org/wiki/univers_connu,NNS VBP
superamas,https://fr.wikipedia.org/wiki/superamas,NN
Cosmologie,https://fr.wikipedia.org/wiki/Cosmologie,NN
univers,https://fr.wikipedia.org/wiki/univers,NNS
structure de l'Univers à grande échelle,https://fr.wikipedia.org/wiki/structure_de_l'Univers_à_grande_échelle,NN IN NNS VBP NN NN
cosmologie physique,https://fr.wikipedia.org/wiki/cosmologie_physique,NN NN
fond diffus cosmologique,https://fr.wikipedia.org/wiki/fond_diffus_cosmologique,NN NN NN
1965,https://fr.wikipedia.org/wiki/1965,CD
inflation cosmique,https://fr.wikipedia.org/wiki/inflation_cosmique,NN NN
nucléosynthèse primordiale,https://fr.wikipedia.org/wiki/nucléosynthèse_primordiale,JJ NN
éléments,https://fr.wikipedia.org/wiki/éléments,NNS
premières étoiles,https://fr.wikipedia.org/wiki/premières_étoiles,NNS NNS
réionisation,https://fr.wikipedia.org/wiki/réionisation,NN
énergie sombre,https://fr.wikipedia.org/wiki/énergie_sombre,NN NN
Disciplines par type d'observation,https://fr.wikipedia.org/wiki/Disciplines_par_type_d'observation,NNS VBP JJ NN
Astronomie d'observation,https://fr.wikipedia.org/wiki/Astronomie_d'observation,NNP NN
information,https://fr.wikipedia.org/wiki/information,NN
lumière,https://fr.wikipedia.org/wiki/lumière,NN
onde électromagnétique,https://fr.wikipedia.org/wiki/onde_électromagnétique,NN NN
Radioastronomie,https://fr.wikipedia.org/wiki/Radioastronomie,NN
longueur d'onde,https://fr.wikipedia.org/wiki/longueur_d'onde,NN NN
millimètre,https://fr.wikipedia.org/wiki/millimètre,NN
ondes radio,https://fr.wikipedia.org/wiki/ondes_radio,NNS NN
ondes,https://fr.wikipedia.org/wiki/ondes,NNS
photons,https://fr.wikipedia.org/wiki/photons,NNS
amplitude,https://fr.wikipedia.org/wiki/amplitude,NN
émissions thermiques,https://fr.wikipedia.org/wiki/émissions_thermiques,NNS NNS
rayonnement synchrotron,https://fr.wikipedia.org/wiki/rayonnement_synchrotron,NN NN
électrons,https://fr.wikipedia.org/wiki/électrons,NNS
champs magnétiques,https://fr.wikipedia.org/wiki/champs_magnétiques,NNS NNS
raies spectrales,https://fr.wikipedia.org/wiki/raies_spectrales,NNS NNS
21 cm,https://fr.wikipedia.org/wiki/21_cm,CD NN
supernovae,https://fr.wikipedia.org/wiki/supernovae,NN
pulsars,https://fr.wikipedia.org/wiki/pulsars,NNS
noyaux galactiques actifs,https://fr.wikipedia.org/wiki/noyaux_galactiques_actifs,JJ NNS VBP
Astronomie infrarouge,https://fr.wikipedia.org/wiki/Astronomie_infrarouge,NNP NN
rouge,https://fr.wikipedia.org/wiki/rouge,NN
lumière visible,https://fr.wikipedia.org/wiki/lumière_visible,NN JJ
observatoires,https://fr.wikipedia.org/wiki/observatoires,NNS
élevés,https://fr.wikipedia.org/wiki/élevés,NN
secs,https://fr.wikipedia.org/wiki/secs,NN
gaz,https://fr.wikipedia.org/wiki/gaz,NN
kelvins,https://fr.wikipedia.org/wiki/kelvins,NNS
télescopes spatiaux,https://fr.wikipedia.org/wiki/télescopes_spatiaux,NNS VBP
Spitzer,https://fr.wikipedia.org/wiki/Spitzer,NN
Herschel,https://fr.wikipedia.org/wiki/Herschel,NN
Astronomie optique,https://fr.wikipedia.org/wiki/Astronomie_optique,NNP NN
astronomie optique,https://fr.wikipedia.org/wiki/astronomie_optique,NN NN
photographique,https://fr.wikipedia.org/wiki/photographique,NN
caméras CCD,https://fr.wikipedia.org/wiki/caméras_CCD,NNS NNP
Å,https://fr.wikipedia.org/wiki/Å,NN
ultraviolets,https://fr.wikipedia.org/wiki/ultraviolets,NNS
turbulences,https://fr.wikipedia.org/wiki/turbulences,NNS
pouvoir de résolution,https://fr.wikipedia.org/wiki/pouvoir_de_résolution,NN IN NN
optique adaptative,https://fr.wikipedia.org/wiki/optique_adaptative,NN NN
Astronomie en ultraviolets,https://fr.wikipedia.org/wiki/Astronomie_en_ultraviolets,NNP VBZ NNS
Astronomie dans l'ultraviolet,https://fr.wikipedia.org/wiki/Astronomie_dans_l'ultraviolet,NNP NNS VBP
étoiles bleues chaudes,https://fr.wikipedia.org/wiki/étoiles_bleues_chaudes,NNS NNS NNS
étoiles OB,https://fr.wikipedia.org/wiki/étoiles_OB,NNS VBP
rémanents de supernovae,https://fr.wikipedia.org/wiki/rémanents_de_supernovae,NNS FW FW
poussière interstellaire,https://fr.wikipedia.org/wiki/poussière_interstellaire,NN NN
Astronomie des rayons X,https://fr.wikipedia.org/wiki/Astronomie_des_rayons_X,NNP NNS NNS VBP
astronomie des rayons X,https://fr.wikipedia.org/wiki/astronomie_des_rayons_X,NN NNS NNS VBP
rayons X,https://fr.wikipedia.org/wiki/rayons_X,NNS VBP
émissions synchrotron,https://fr.wikipedia.org/wiki/émissions_synchrotron,NNS VBP
rayonnement continu de freinage,https://fr.wikipedia.org/wiki/rayonnement_continu_de_freinage,JJ NN IN NN
rayonnement du corps noir,https://fr.wikipedia.org/wiki/rayonnement_du_corps_noir,NN NN NN NN
fusées,https://fr.wikipedia.org/wiki/fusées,NN
binaires X,https://fr.wikipedia.org/wiki/binaires_X,NNS VBP
galaxies elliptiques,https://fr.wikipedia.org/wiki/galaxies_elliptiques,NNS NNS
actives,https://fr.wikipedia.org/wiki/actives,NNS
Astronomie des rayons gamma,https://fr.wikipedia.org/wiki/Astronomie_des_rayons_gamma,NNP NNS NNS VBP
Astronomie gamma,https://fr.wikipedia.org/wiki/Astronomie_gamma,NNP NN
astronomie des rayons gamma,https://fr.wikipedia.org/wiki/astronomie_des_rayons_gamma,NN NNS NNS VBP
rayons gamma,https://fr.wikipedia.org/wiki/rayons_gamma,NNS VBP
Compton Gamma-Ray Observatory,https://fr.wikipedia.org/wiki/Compton_Gamma-Ray_Observatory,NNP NNP NNP
sursauts gamma,https://fr.wikipedia.org/wiki/sursauts_gamma,NNS NN
étoiles à neutrons,https://fr.wikipedia.org/wiki/étoiles_à_neutrons,NNS VBP NNS
trous noirs,https://fr.wikipedia.org/wiki/trous_noirs,JJ NNS
Sciences interdisciplinaires,https://fr.wikipedia.org/wiki/Sciences_interdisciplinaires,NNS NNS
astrobiologie,https://fr.wikipedia.org/wiki/astrobiologie,NN
systèmes biologiques,https://fr.wikipedia.org/wiki/systèmes_biologiques,NNS NNS
archéoastronomie,https://fr.wikipedia.org/wiki/archéoastronomie,NN
archéologiques,https://fr.wikipedia.org/wiki/archéologiques,NNS
anthropologiques,https://fr.wikipedia.org/wiki/anthropologiques,NNS
astrochimie,https://fr.wikipedia.org/wiki/astrochimie,NN
cosmochimie,https://fr.wikipedia.org/wiki/cosmochimie,NN
isotopiques,https://fr.wikipedia.org/wiki/isotopiques,NNS
Astronomie amateur,https://fr.wikipedia.org/wiki/Astronomie_amateur,NNP NN
construisent parfois eux-mêmes,https://fr.wikipedia.org/wiki/construisent_parfois_eux-mêmes,JJ NN NNS
essaims météoritiques,https://fr.wikipedia.org/wiki/essaims_météoritiques,NNS NNS
ciel profond,https://fr.wikipedia.org/wiki/ciel_profond,NN NN
amas stellaires,https://fr.wikipedia.org/wiki/amas_stellaires,NN NNS
nébuleuses,https://fr.wikipedia.org/wiki/nébuleuses,NNS
astrophotographie,https://fr.wikipedia.org/wiki/astrophotographie,NN
Karl Jansky,https://fr.wikipedia.org/wiki/Karl_Jansky,NNP NNP
ɔ̃,https://fr.wikipedia.org/wiki/ɔ̃,NN
Aveyron,https://fr.wikipedia.org/wiki/Aveyron,NNP
Rouergue,https://fr.wikipedia.org/wiki/Rouergue,NN
Académie de Toulouse,https://fr.wikipedia.org/wiki/Académie_de_Toulouse,NNP FW NNP
cour d'appel de Montpellier,https://fr.wikipedia.org/wiki/cour_d'appel_de_Montpellier,NN NN IN NNP
Rodez,https://fr.wikipedia.org/wiki/Rodez,NN
Principales communes,https://fr.wikipedia.org/wiki/Principales_communes,NNS NNS
Millau,https://fr.wikipedia.org/wiki/Millau,NN
Histoire de l'Aveyron,https://fr.wikipedia.org/wiki/Histoire_de_l'Aveyron,NNP FW NN
gauloise,https://fr.wikipedia.org/wiki/gauloise,NN
Canton de Saint-Antonin-Noble-Val,https://fr.wikipedia.org/wiki/Canton_de_Saint-Antonin-Noble-Val,NNP IN NNP
Tarn-et-Garonne,https://fr.wikipedia.org/wiki/Tarn-et-Garonne,NN
Culture dans l'Aveyron,https://fr.wikipedia.org/wiki/Culture_dans_l'Aveyron,NN VBZ NN
Sous-dialecte régional,https://fr.wikipedia.org/wiki/Sous-dialecte_régional,JJ NN
Rouergat,https://fr.wikipedia.org/wiki/Rouergat,NN
orthographe classique de l'occitan,https://fr.wikipedia.org/wiki/orthographe_classique_de_l'occitan,NN NN IN FW
orthographe de l'abbé Vayssier,https://fr.wikipedia.org/wiki/orthographe_de_l'abbé_Vayssier,NN IN FW NNP
Politique en Aveyron,https://fr.wikipedia.org/wiki/Politique_en_Aveyron,NNP VBZ NNP
Géographie de l'Aveyron,https://fr.wikipedia.org/wiki/Géographie_de_l'Aveyron,NNP FW NN
Grands Causses,https://fr.wikipedia.org/wiki/Grands_Causses,NNS NNS
Climat de l'Aveyron,https://fr.wikipedia.org/wiki/Climat_de_l'Aveyron,NNP FW NN
Enseignement en Aveyron,https://fr.wikipedia.org/wiki/Enseignement_en_Aveyron,NNP VBZ NNP
Économie de l'Aveyron,https://fr.wikipedia.org/wiki/Économie_de_l'Aveyron,NN IN NN
Tourisme en Aveyron,https://fr.wikipedia.org/wiki/Tourisme_en_Aveyron,NNP VBZ NNP
Association Les Plus Beaux Villages de France,https://fr.wikipedia.org/wiki/Association_Les_Plus_Beaux_Villages_de_France,NNP NNP NNP NNP NNP FW NNP
bourgs,https://fr.wikipedia.org/wiki/bourgs,NN
association loi de 1901,https://fr.wikipedia.org/wiki/association_loi_de_1901,NN NN IN CD
Les Plus Beaux Villages de France,https://fr.wikipedia.org/wiki/Les_Plus_Beaux_Villages_de_France,NNP CC NNP NNP FW NNP
Belcastel,https://fr.wikipedia.org/wiki/Belcastel,NN
Brousse-le-Château,https://fr.wikipedia.org/wiki/Brousse-le-Château,NN
La Couvertoirade,https://fr.wikipedia.org/wiki/La_Couvertoirade,NNP NNP
Conques,https://fr.wikipedia.org/wiki/Conques,NNS
Estaing,https://fr.wikipedia.org/wiki/Estaing,VBG
Najac,https://fr.wikipedia.org/wiki/Najac,NN
Peyre,https://fr.wikipedia.org/wiki/Peyre,NN
Saint-Côme-d'Olt,https://fr.wikipedia.org/wiki/Saint-Côme-d'Olt,NN
Sainte-Eulalie-d'Olt,https://fr.wikipedia.org/wiki/Sainte-Eulalie-d'Olt,NN
Sauveterre-de-Rouergue,https://fr.wikipedia.org/wiki/Sauveterre-de-Rouergue,NN
Autres lieux touristiques,https://fr.wikipedia.org/wiki/Autres_lieux_touristiques,NNS VBP NNS
Roquecézière,https://fr.wikipedia.org/wiki/Roquecézière,NN
Saint-Geniez-d'Olt,https://fr.wikipedia.org/wiki/Saint-Geniez-d'Olt,NN
Loc-Dieu,https://fr.wikipedia.org/wiki/Loc-Dieu,JJ
Bonneval,https://fr.wikipedia.org/wiki/Bonneval,NN
Coupiac,https://fr.wikipedia.org/wiki/Coupiac,NN
Monts d'Aubrac,https://fr.wikipedia.org/wiki/Monts_d'Aubrac,NNS VBP
Larzac,https://fr.wikipedia.org/wiki/Larzac,NN
Sévérac-le-Château,https://fr.wikipedia.org/wiki/Sévérac-le-Château,NN
Bournazel,https://fr.wikipedia.org/wiki/Bournazel,NN
Baraqueville,https://fr.wikipedia.org/wiki/Baraqueville,NNP
Château de Calmont d'Olt,https://fr.wikipedia.org/wiki/Château_de_Calmont_d'Olt,NNP FW NNP NN
Plaisance,https://fr.wikipedia.org/wiki/Plaisance,NN
Pons,https://fr.wikipedia.org/wiki/Pons,NNS
Castelnau-Pégayrols,https://fr.wikipedia.org/wiki/Castelnau-Pégayrols,NNS
Montjaux,https://fr.wikipedia.org/wiki/Montjaux,NN
Saint-Beauzély,https://fr.wikipedia.org/wiki/Saint-Beauzély,NN
Villefranche-de-Rouergue,https://fr.wikipedia.org/wiki/Villefranche-de-Rouergue,NN
Trou de Bozouls,https://fr.wikipedia.org/wiki/Trou_de_Bozouls,NNP FW NNP
Tindoul de la Vayssière,https://fr.wikipedia.org/wiki/Tindoul_de_la_Vayssière,NNP FW FW NNP
Vallon de Marcillac,https://fr.wikipedia.org/wiki/Vallon_de_Marcillac,NNP FW NNP
Marcillac-Vallon,https://fr.wikipedia.org/wiki/Marcillac-Vallon,NN
Salles-la-Source,https://fr.wikipedia.org/wiki/Salles-la-Source,NN
Clairvaux-d'Aveyron,https://fr.wikipedia.org/wiki/Clairvaux-d'Aveyron,NN
Muret-le-Château,https://fr.wikipedia.org/wiki/Muret-le-Château,NN
Lévézou,https://fr.wikipedia.org/wiki/Lévézou,NN
Laguiole,https://fr.wikipedia.org/wiki/Laguiole,NN
Sainte-Geneviève-sur-Argence,https://fr.wikipedia.org/wiki/Sainte-Geneviève-sur-Argence,NN
Gorges du Tarn,https://fr.wikipedia.org/wiki/Gorges_du_Tarn,NNP NN NNP
Sainte-Eulalie-de-Cernon,https://fr.wikipedia.org/wiki/Sainte-Eulalie-de-Cernon,NN
Salles-Curan,https://fr.wikipedia.org/wiki/Salles-Curan,NN
lac de Pareloup,https://fr.wikipedia.org/wiki/lac_de_Pareloup,NN FW NNP
Salvagnac-Cajarc,https://fr.wikipedia.org/wiki/Salvagnac-Cajarc,NN
Roquefort-sur-Soulzon,https://fr.wikipedia.org/wiki/Roquefort-sur-Soulzon,NN
Saint-Sernin-sur-Rance,https://fr.wikipedia.org/wiki/Saint-Sernin-sur-Rance,NN
Enfant sauvage,https://fr.wikipedia.org/wiki/Enfant_sauvage,JJ NN
Victor de l'Aveyron,https://fr.wikipedia.org/wiki/Victor_de_l'Aveyron,NNP FW NN
Peyrusse-le-Roc,https://fr.wikipedia.org/wiki/Peyrusse-le-Roc,NN
Grotte de Foissac,https://fr.wikipedia.org/wiki/Grotte_de_Foissac,NNP FW NNP
Decazeville,https://fr.wikipedia.org/wiki/Decazeville,NNP
Aubin,https://fr.wikipedia.org/wiki/Aubin,NN
Cransac,https://fr.wikipedia.org/wiki/Cransac,NN
Firmi,https://fr.wikipedia.org/wiki/Firmi,NN
Viviez,https://fr.wikipedia.org/wiki/Viviez,NN
mines de charbon,https://fr.wikipedia.org/wiki/mines_de_charbon,NNS FW NN
Démographie de l'Aveyron,https://fr.wikipedia.org/wiki/Démographie_de_l'Aveyron,NNP FW NN
Sociétés,https://fr.wikipedia.org/wiki/Sociétés,NN
Société centrale d'Agriculture de l'Aveyron,https://fr.wikipedia.org/wiki/Société_centrale_d'Agriculture_de_l'Aveyron,NNP JJ NN IN NN
"Société des lettres, sciences et arts de l'Aveyron","https://fr.wikipedia.org/wiki/Société_des_lettres,_sciences_et_arts_de_l'Aveyron","NNP VBZ NNS , NNS VBP NNS IN NN"
Denys Affre,https://fr.wikipedia.org/wiki/Denys_Affre,NNP NNP
Henri Affre,https://fr.wikipedia.org/wiki/Henri_Affre,NNP NNP
Déodat Alaus,https://fr.wikipedia.org/wiki/Déodat_Alaus,NNP NNP
Georges d'Armagnac,https://fr.wikipedia.org/wiki/Georges_d'Armagnac,NNS VBP
Didier Auriol,https://fr.wikipedia.org/wiki/Didier_Auriol,NNP NNP
Marie-Auguste de Balsac,https://fr.wikipedia.org/wiki/Marie-Auguste_de_Balsac,NNP FW NNP
Louis Balsan,https://fr.wikipedia.org/wiki/Louis_Balsan,NNP NNP
Martel,https://fr.wikipedia.org/wiki/Martel,NN
Adolphe de Barrau,https://fr.wikipedia.org/wiki/Adolphe_de_Barrau,NNP FW NNP
Hippolyte de Barrau,https://fr.wikipedia.org/wiki/Hippolyte_de_Barrau,NNP FW NNP
Société des Lettres,https://fr.wikipedia.org/wiki/Société_des_Lettres,NNP VBZ NNS
Justin Bessou,https://fr.wikipedia.org/wiki/Justin_Bessou,NNP NNP
Roger Béteille,https://fr.wikipedia.org/wiki/Roger_Béteille,NNP NNP
Joan Bodon,https://fr.wikipedia.org/wiki/Joan_Bodon,NNP NNP
Adolphe Boisse,https://fr.wikipedia.org/wiki/Adolphe_Boisse,NNP NNP
Louis-Jacques-Maurice de Bonald,https://fr.wikipedia.org/wiki/Louis-Jacques-Maurice_de_Bonald,NNP FW NNP
Émile Borel,https://fr.wikipedia.org/wiki/Émile_Borel,NN NNP
José Bové,https://fr.wikipedia.org/wiki/José_Bové,NNP NNP
altermondialiste,https://fr.wikipedia.org/wiki/altermondialiste,NN
Confédération paysanne,https://fr.wikipedia.org/wiki/Confédération_paysanne,NN NN
Michel Bras,https://fr.wikipedia.org/wiki/Michel_Bras,NNP NNP
Jean Carrier,https://fr.wikipedia.org/wiki/Jean_Carrier,NNP NNP
Benoit XIII,https://fr.wikipedia.org/wiki/Benoit_XIII,NNP NN
Emma Calvé,https://fr.wikipedia.org/wiki/Emma_Calvé,NNP NNP
Édouard de Castelnau,https://fr.wikipedia.org/wiki/Édouard_de_Castelnau,NN IN NNP
Marc Censi,https://fr.wikipedia.org/wiki/Marc_Censi,NNP NNP
Conseil régional de Midi-Pyrénées,https://fr.wikipedia.org/wiki/Conseil_régional_de_Midi-Pyrénées,NNP JJ FW NNP
Hippolyte Coste,https://fr.wikipedia.org/wiki/Hippolyte_Coste,NNP NN
Jean-Louis Cromières,https://fr.wikipedia.org/wiki/Jean-Louis_Cromières,JJ NNS
Ambroise Crozot,https://fr.wikipedia.org/wiki/Ambroise_Crozot,NNP NNP
Bertrand Delanoë,https://fr.wikipedia.org/wiki/Bertrand_Delanoë,NNP NNP
Auguste Denayrouze,https://fr.wikipedia.org/wiki/Auguste_Denayrouze,NN NNP
François d'Estaing,https://fr.wikipedia.org/wiki/François_d'Estaing,NNP VBG
Stéphane Diagana,https://fr.wikipedia.org/wiki/Stéphane_Diagana,NNP NNP
Armand Jules Duval,https://fr.wikipedia.org/wiki/Armand_Jules_Duval,NNP NNP NNP
François Fabié,https://fr.wikipedia.org/wiki/François_Fabié,NNP NNP
Jean-Henri Fabre,https://fr.wikipedia.org/wiki/Jean-Henri_Fabre,NNP NNP
Robert Fabre,https://fr.wikipedia.org/wiki/Robert_Fabre,NNP NNP
Maurice Fenaille,https://fr.wikipedia.org/wiki/Maurice_Fenaille,NNP NNP
Denis Frayssinous,https://fr.wikipedia.org/wiki/Denis_Frayssinous,NNP NNP
David Frétigné,https://fr.wikipedia.org/wiki/David_Frétigné,NNP NNP
Joseph-Bernardin Fualdès,https://fr.wikipedia.org/wiki/Joseph-Bernardin_Fualdès,NNP NNP
Gustave Garrigou,https://fr.wikipedia.org/wiki/Gustave_Garrigou,NNP NNP
Alexandre Geniez,https://fr.wikipedia.org/wiki/Alexandre_Geniez,NNP NNP
Charles Girou de Buzareingues,https://fr.wikipedia.org/wiki/Charles_Girou_de_Buzareingues,NNP NNP IN NNP
Pierre Guérin,https://fr.wikipedia.org/wiki/Pierre_Guérin,NNP NNP
Alain Guiraudie,https://fr.wikipedia.org/wiki/Alain_Guiraudie,NNP NNP
Frédéric Hantz,https://fr.wikipedia.org/wiki/Frédéric_Hantz,NNP NNP
Jacques d'Izarn de Valady,https://fr.wikipedia.org/wiki/Jacques_d'Izarn_de_Valady,NNS VBP IN NNP
Gaston Lacombe,https://fr.wikipedia.org/wiki/Gaston_Lacombe,NNP NNP
Guy Lacombe,https://fr.wikipedia.org/wiki/Guy_Lacombe,NNP NNP
Bernard Laporte,https://fr.wikipedia.org/wiki/Bernard_Laporte,NNP NNP
Amédée-Jean-Baptiste Latieule,https://fr.wikipedia.org/wiki/Amédée-Jean-Baptiste_Latieule,NN NN
Alain Layrac,https://fr.wikipedia.org/wiki/Alain_Layrac,NNP NNP
Cyril Lignac,https://fr.wikipedia.org/wiki/Cyril_Lignac,NNP NNP
Jean-Claude Luche,https://fr.wikipedia.org/wiki/Jean-Claude_Luche,NNP NNP
Conseil général de l'Aveyron,https://fr.wikipedia.org/wiki/Conseil_général_de_l'Aveyron,NNP JJ FW NN
